,country,unmatched_forecast,forecast_freq,unmatched_sit,sit_freq
4125,PAKISTAN,Nagarparkar,1.0,asni (2515N/6328E),6.0
4126,PAKISTAN,inmid,1.0,bush,6.0
4127,PAKISTAN,Arabian Sea,1.0,Cholistan near Islamgarh (2751N/7048E),5.0
4128,PAKISTAN,Nokkundi,1.0,ﬁ rst,5.0
4129,PAKISTAN,Tharparkar as,1.0,km,5.0
4130,,,,Cholistan near Bahawalpur (2924N/7147E),4.0
4131,,,,Mekran,4.0
4132,,,,Chagai Hills,4.0
4133,,,,Rohri,4.0
4134,,,,of Baluchistan near P,4.0
4135,,,,Valley,4.0
4136,,,,Ormara,4.0
4137,,,,Khipro Desert,4.0
4138,,,,Khairpur Desert,4.0
4139,,,,Tharparkar Deserts,4.0
4140,,,,of Baluchistan near Uthal (2548N/6637E),4.0
4141,,,,Quetta (3015N/6700E),4.0
4142,,,,Pakistan,4.0
4143,,,,Sulaika,4.0
4144,,,,Kharan Valley,4.0
4145,,,,Lasbela (2612N/6620E),4.0
4146,,,,Baluchistan near Nushki (2933N/6601E),4.0
4147,,,,G,4.0
4148,,,,west of Karachi near Lasbela (2614N/6619E),4.0
4149,,,,Baluchistan near Panjgur (2658N/6406E),4.0
4150,,,,Iranian border,4.0
4151,,,,Rajanpur,3.0
4152,,,,Bymid,3.0
4153,,,,Dera Bugti,3.0
4154,,,,fortnight,3.0
4155,,,,Indian border as,3.0
4156,,,,Sholi Valley,3.0
4157,,,,Salamsar (2758N/7149E),3.0
4158,,,,Quetta,3.0
4159,,,,Iran border,3.0
4160,,,,Dera Ismail Khan (7055N/3150E),3.0
4161,,,,Pakistan Joint Survey,3.0
4162,,,,Afghan border,3.0
4163,,,,Washuk (2744N/6448E),3.0
4164,,,,Garh (2720N/6915E),2.0
4165,,,,west of Karachi near Uthal,2.0
4166,,,,adar (2508N/6219E),2.0
4167,,,,Khokhropar (2542N/7012E),2.0
4168,,,,Chalanwala (2801N/7152E),2.0
4169,,,,Chachro (2509N/7018E),2.0
4170,,,,Guft (2930N/6545E),2.0
4171,,,,Islamkot (2437N/7014E),2.0
4172,,,,Bela,2.0
4173,,,,Virawah (2431N/7046E),2.0
4174,,,,Fazilwala (2755N/7058E),2.0
4175,,,,Uthal (2548N/6640E),2.0
4176,,,,y,2.0
4177,,,,of Baluchistan near Pasni,2.0
4178,,,,6256E,2.0
4179,,,,Salamsar,2.0
4180,,,,the Indian border near Islamgarh (2751N/7048E),2.0
4181,,,,Shooli,2.0
4182,,,,of Baluchistan near Khuzdar,2.0
4183,,,,Afghanistan border as,2.0
4184,,,,southwest of Nushki near Mull (2920N/6545E),2.0
4185,,,,Ismail Dhar (2750N/7109E),2.0
4186,,,,Ismail Dahr (2750N/7109E) near Rahimyar Khan,2.0
4187,,,,Gwadar Districts,2.0
4188,,,,Birthwar (2627N/7009E),2.0
4189,,,,Kandewari (2532N/6608E),2.0
4190,,,,Locust,2.0
4191,,,,west of Karachi near Las Bela,2.0
4192,,,,Chachro,2.0
4193,,,,Resham Tar (2501N/7049E),2.0
4194,,,,6504E,2.0
4195,,,,Tharparkar Desert as,2.0
4196,,,,Desert Locust,2.0
4197,,,,Rumra (2526N/6341E),2.0
4198,,,,west of Karachi near Lasbela (2612N/6620E),2.0
4199,,,,Borko (2817N/6542E),2.0
4200,,,,Cholistan near Dhandwala (2818N/7207E),2.0
4201,,,,Okara,2.0
4202,,,,Baluchistan near Gwadar (2508N/6219E),2.0
4203,,,,Sukkur Rahimyar Khan,2.0
4204,,,,east near Lasbela (2612N/6620E),2.0
4205,,,,swarm,2.0
4206,,,,Chhore (2535N/6948E),2.0
4207,,,,Indian border between Rahimyar Khan and Bahawalpur (2924N/7147E),2.0
4208,,,,Lakki Marwat,2.0
4209,,,,Mamai (2550N/6515E),2.0
4210,,,,Baluchistan near Kharan (2832N/6526E),2.0
4211,,,,Medium,2.0
4212,,,,Baluchistan as,2.0
4213,,,,Baluchistan between Gwadar (2508N/6219E) and Pasni (2513N/6330E),2.0
4214,,,,Solitary,2.0
4215,,,,Kakki (2855N/7114E),2.0
4216,,,,Baluchistan coast between Pasni (2513N/6330E) and Jiwani (2502N/6150E),2.0
4217,,,,Qila Saifullah,2.0
4218,,,,Tharparkar Deserts as,2.0
4219,,,,Baluchistan coast between Turbat (2600N/6303E) and Gwadar (2508N/6219E),2.0
4220,,,,P,2.0
4221,,,,Khyber Pakhtunkhwa near Dera Ismail Khan (3151N/7052E),2.0
4222,,,,Baluchistan near Khuzdar,2.0
4223,,,,Akra Band (2526N/6220E),2.0
4224,,,,Nagarparkar (2421N/7045E),2.0
4225,,,,Tharparkar Desert near Mirpurkhas (2533N/6905E),2.0
4226,,,,Sholi (2536N/6215E),2.0
4227,,,,Sulaika (2550N/6256E),2.0
4228,,,,Gwadar (2509N/6221E),2.0
4229,,,,Meerani (2607N/6625E),2.0
4230,,,,Shooli (2542N/6237E),2.0
4231,,,,Dalbandin,2.0
4232,,,,km2 swarm,2.0
4233,,,,km2,2.0
4234,,,,16th-23rd,2.0
4235,,,,Romra (2533N/6345E),2.0
4236,,,,Afghanistan border,2.0
4237,,,,Sindh,2.0
4238,,,,Naro (2826N/6531E),2.0
4239,,,,south near Lasbela (2614N/6619E),2.0
4240,,,,interior,2.0
4241,,,,1–27 May.,2.0
4242,,,,Ziarat,2.0
4243,,,,Hazar Gaft (2930N/6545E),2.0
4244,,,,Turbat Valley,2.0
4245,,,,Dera Ismail Khan,2.0
4246,,,,the Indian border near Gopan Wari (2733N/6956E),2.0
4247,,,,southwest,2.0
4248,,,,Baluchistan coast between Suntsar (2529N/6201E) and Gorani (2521N/6322E),2.0
4249,,,,Cholistan as,2.0
4250,,,,Naro (2822N/6532E),2.0
4251,,,,Pishin,2.0
4252,,,,Indus River Valley,2.0
4253,,,,Kashmore,2.0
4254,,,,ew Karachi (2450N/6702E),2.0
4255,,,,Jiwani (2502N/6150E),2.0
4256,,,,Kulanch Valley,2.0
4257,,,,Bidrang (2603N/6410E),2.0
4258,,,,Gopan Wari (2733N/6956E),2.0
4259,,,,Punjab Plains,2.0
4260,,,,Ziarat (2809N/6535E),2.0
4261,,,,Sadewala (2753N/7056E),2.0
4262,,,,Bahawalnagar,2.0
4263,,,,Tharparkar Desert near Chachro (2506N/7015E),2.0
4264,,,,Dal Bandin (2856N/6430E),2.0
4265,,,,Shmsi,2.0
4266,,,,of Baluchistan near Turbat (2600N/6306E),2.0
4267,,,,Ghotki District,2.0
4268,,,,Mithi,2.0
4269,,,,Gw,2.0
4270,,,,Pir Jatmal (2726N/6948E),2.0
4271,,,,Nokkundi (2849N/6244E),2.0
4272,,,,Islamkot (2442N/7011E),2.0
4273,,,,Punjab,2.0
4274,,,,Las Bela (2612N/6620E),2.0
4275,,,,Lucky Marwat,2.0
4276,,,,Baluchistan between Panjgur (2658N/6406E) and Quetta (3015N/6700E),1.0
4277,,,,east,1.0
4278,,,,Indus Valley near Rohri (2739N/6857E),1.0
4279,,,,6507E,1.0
4280,,,,Sholi,1.0
4281,,,,Rajasthan,1.0
4282,INDIA,Rajasthan,24.0,Rajasthan,119.0
4283,INDIA,Gujarat,13.0,Gujarat,96.0
4284,INDIA,Jaisalmer,12.0,Bikaner (2801N/7322E),41.0
4285,INDIA,Bikaner,7.0,Jaisalmer,37.0
4286,INDIA,Barmer,7.0,Pakistani border,35.0
4287,INDIA,Africa,6.0,Bikaner,33.0
4288,INDIA,Pakistani border,4.0,Barmer,33.0
4289,INDIA,Jodhpur,4.0,Jodhpur,27.0
4290,INDIA,Pakistan,4.0,Jaisalmer (2652N/7055E),26.0
4291,INDIA,Rajasthan as,4.0,Phalodi (2706N/7222E),18.0
4292,INDIA,west,4.0,Barmer (2543N/7125E),18.0
4293,INDIA,Pakistan border,3.0,rst,18.0
4294,INDIA,Baluchistan,3.0,Pakistan border,15.0
4295,INDIA,Oman,2.0,Jodhpur (2618N/7308E),13.0
4296,INDIA,Indo-Pakistan,2.0,Kutch,11.0
4297,INDIA,mst,2.0,Bikaner District,8.0
4298,INDIA,Chhattisgarh,2.0,ﬁ,8.0
4299,INDIA,Gujarat as,2.0,Sam (2649N/7030E),7.0
4300,INDIA,Rajasthan Canal,2.0,northwest,6.0
4301,INDIA,east,2.0,ﬁ rst,6.0
4302,INDIA,states,1.0,Bhuj (2312N/6954E),6.0
4303,INDIA,east as,1.0,Pakistan,6.0
4304,INDIA,Arabian Peninsula,1.0,south,6.0
4305,INDIA,Haryana,1.0,Suratgarh (2919N/7354E),5.0
4306,INDIA,bymid,1.0,Banaskantha,5.0
4307,INDIA,Punjab border,1.0,Rajasthan near Jaisalmer (2652N/7055E),5.0
4308,INDIA,Madhya Pradesh,1.0,Rajasthan Canal,5.0
4309,INDIA,Odisha,1.0,km,5.0
4310,INDIA,Uttar Pradesh,1.0,Phalodi,5.0
4311,INDIA,Delhi,1.0,Lunkaransar (2829N/7345E),4.0
4312,INDIA,south,1.0,Churu,4.0
4313,INDIA,Bihar,1.0,Desert Locust,4.0
4314,INDIA,Cyclone Phet,1.0,Nagaur,4.0
4315,INDIA,Yemen,1.0,am (2649N/7030E),4.0
4316,INDIA,Rajasthan frommid,1.0,Jalore,4.0
4317,INDIA,Punjab,1.0,Bulletin,4.0
4318,INDIA,Arabian Sea,1.0,Sultana (2725N/7055E),4.0
4319,INDIA,Maharashtra,1.0,Indo-Pakistan,4.0
4320,INDIA,monsoon,1.0,southwest,4.0
4321,,,,north,4.0
4322,,,,S,4.0
4323,,,,Sam,4.0
4324,,,,Jaisalmer District,4.0
4325,,,,Barmer District,4.0
4326,,,,west,3.0
4327,,,,Indira Gandhi Canal,3.0
4328,,,,Jalor,3.0
4329,,,,Sam (2640N/7011E),3.0
4330,,,,Jodhpur between Phalodi (2706N/7222E) and Jaisalmer (2652N/7055E),3.0
4331,,,,Rajasthan between Barmer and Bikaner,2.0
4332,,,,Sam as,2.0
4333,,,,J,2.0
4334,,,,r (2652N/7055E),2.0
4335,,,,Kupauria,2.0
4336,,,,Nagaur District,2.0
4337,,,,Nagpur (2712N/7345E),2.0
4338,,,,West Rajasthan,2.0
4339,,,,Rajasthan near Bikaner (2801N/7322E),2.0
4340,,,,Rajasthan near Jalore,2.0
4341,,,,Nagaur (2712N/7345E),2.0
4342,,,,sq km,2.0
4343,,,,instar,2.0
4344,,,,-31,2.0
4345,,,,Bhinmal (2500N/7215E),2.0
4346,,,,Bikaner (2801N/7322E) as,2.0
4347,,,,aisalmer (2652N/7055E),2.0
4348,,,,Birloka (2658N/7303E),2.0
4349,,,,Surjara (2804N/7249E),2.0
4350,,,,Sundra,2.0
4351,,,,Tharad (2424N/7138E),2.0
4352,,,,West Rajasthan near Jaisalmer (2652N/7055E),2.0
4353,,,,md,2.0
4354,,,,m2,2.0
4355,,,,7304E,2.0
4356,,,,Sultana,2.0
4357,,,,Sundra (2605N/7013E),2.0
4358,,,,Ghotaru (2723N/7005E),2.0
4359,,,,Jaisalme,2.0
4360,,,,sq m,2.0
4361,,,,Panchla (2559N/7010E),2.0
4362,,,,Gujarat near Palanpur,2.0
4363,,,,Bijawal (2554N/7024E),2.0
4364,,,,Bhuj,2.0
4365,,,,Sa m(2649N/7030E,2.0
4366,,,,lmer (2652N/7055E),2.0
4367,,,,west of Jaisalmer near Sam (2652N/7030E),2.0
4368,,,,southeast,2.0
4369,,,,Sanchore (2445N/7146E),2.0
4370,,,,Dhanana (2640N/7027E),2.0
4371,,,,Jalore (2520N/7237E),2.0
4372,,,,Jatari (2711N/7157E),2.0
4373,,,,west of Jodhpur near Phalodi,2.0
4374,,,,Nagpur,2.0
4375,,,,Singar,2.0
4376,,,,Sewra (2732N/7218E),2.0
4377,,,,Basti (2636N/7014E),2.0
4378,,,,of Rajasthan near Jodhpur,2.0
4379,,,,Palanpur (2410N/7226E),2.0
4380,,,,Gunjangarh (2631N/7020E),2.0
4381,,,,east near Nagaur (2712N/7348E),2.0
4382,,,,south near Jaisalmer (2652N/7055E),2.0
4383,,,,Egg,2.0
4384,,,,Nagaur (2711N/7344E),2.0
4385,,,,Jaisa,2.0
4386,,,,Rajasthan between Barmer (2543N/7125E) and Phalodi (2706N/7222E),2.0
4387,,,,Jais,2.0
4388,,,,Pakistani border between Sri Ganganagar (2955N/7353E) and Fazilka (3024N/7402E),2.0
4389,,,,West Rajasthan between Phalodi (2706N/7222E) and Barmer (2543N/7125E),2.0
4390,,,,Udat (2733N/7244E),2.0
4391,,,,Churu (2818N/7458E),2.0
4392,,,,Jodhpur District,2.0
4393,,,,Baldaderi,2.0
4394,,,,Punjab as,2.0
4395,,,,Rajasthan between Phalodi (2706N/7222E) and Bikaner (2801N/7322E),2.0
4396,,,,Punjab,2.0
4397,,,,east as Indore (2243N/7551E),1.0
4398,,,,Madhya Pradesh as,1.0
4399,,,,east as,1.0
4400,,,,Jaipur (2654N/7548E),1.0
4401,,,,Maharastra near Nagpur (2109N/7905E),1.0
4402,,,,east,1.0
4403,,,,Ajmer (2627N/7438E),1.0
4404,,,,Nagod (2434N/8035E) near Uttar Pradesh,1.0
4405,AFGHANISTAN,Locust,9.0,Zaranj,2.0
4406,AFGHANISTAN,Madagascar,7.0,Nimruz,2.0
4407,AFGHANISTAN,FAO,5.0,Khost,2.0
4408,AFGHANISTAN,Red Locust,5.0,Charburjak,2.0
4409,AFGHANISTAN,Migratory Locust,4.0,Chakhansor,2.0
4410,AFGHANISTAN,md,3.0,Pakistan,2.0
4411,AFGHANISTAN,Indo-Pakistan,3.0,Zaranj (3057N/6151E),2.0
4412,AFGHANISTAN,Kazakhstan,3.0,Iran,2.0
4413,AFGHANISTAN,Schistocerca,3.0,Helmand River,2.0
4414,AFGHANISTAN,Malagasy Migratory Locust,3.0,Helmand,2.0
4415,AFGHANISTAN,Locusta mgratoria capito,3.0,northwest,2.0
4416,AFGHANISTAN,Peru,3.0,Lashkarga (3138N/6424E),1.0
4417,AFGHANISTAN,African Migratory Locust,2.0,Nawi,1.0
4418,AFGHANISTAN,Calliptamus,2.0,Nimroz,1.0
4419,AFGHANISTAN,Italian Locust,2.0,,
4420,AFGHANISTAN,Locusta,2.0,,
4421,AFGHANISTAN,Helmand,2.0,,
4422,AFGHANISTAN,south,2.0,,
4423,AFGHANISTAN,EC,2.0,,
4424,AFGHANISTAN,Antananarivo,1.0,,
4425,AFGHANISTAN,Moroccan Locust,1.0,,
4426,AFGHANISTAN,Tulear,1.0,,
4427,AFGHANISTAN,Russia,1.0,,
4428,AFGHANISTAN,FAO HQ,1.0,,
4429,AFGHANISTAN,Antsirabe,1.0,,
4430,AFGHANISTAN,Swarms,1.0,,
4431,AFGHANISTAN,La Libertad,1.0,,
4432,AFGHANISTAN,National Anti-Locust Centre,1.0,,
4433,AFGHANISTAN,Tsiroanomandidy,1.0,,
4434,AFGHANISTAN,Migratory,1.0,,
4435,AFGHANISTAN,Kandahar,1.0,,
4436,AFGHANISTAN,Swarm,1.0,,
4437,AFGHANISTAN,Pakistan,1.0,,
4438,AFGHANISTAN,African Migratory Locusts,1.0,,
4439,AFGHANISTAN,Sby,1.0,,
4440,AFGHANISTAN,Dry,1.0,,
4441,AFGHANISTAN,Afghanistan,1.0,,
4442,AFGHANISTAN,Highlands,1.0,,
4443,AFGHANISTAN,Malagasy,1.0,,
4444,AFGHANISTAN,Dociostaurus,1.0,,
4445,AFGHANISTAN,Ankay,1.0,,
4446,AFGHANISTAN,Samangan,1.0,,
4447,AFGHANISTAN,south of Antsirabe near Ambositra,1.0,,
4448,AFGHANISTAN,Central Asia,1.0,,
4449,AFGHANISTAN,Chagai Hills,1.0,,
4450,AFGHANISTAN,Morondava,1.0,,
4451,AFGHANISTAN,south inmid,1.0,,
4452,AFGHANISTAN,Gregarious Malagasy Migratory Locust,1.0,,
4453,AFGHANISTAN,Manambien,1.0,,
4454,AFGHANISTAN,UNDP,1.0,,
4455,AFGHANISTAN,Cajamarca,1.0,,
4456,AFGHANISTAN,sq min,1.0,,
4457,AFGHANISTAN,sq m,1.0,,
4458,AFGHANISTAN,southwest,1.0,,
4459,AFGHANISTAN,Baghlan,1.0,,
4460,AFGHANISTAN,Manja,1.0,,
4461,AFGHANISTAN,Egg,1.0,,
4462,AFGHANISTAN,Tsivory,1.0,,
4463,AFGHANISTAN,Sakaraha,1.0,,
4464,AFGHANISTAN,European Community,1.0,,
4465,AFGHANISTAN,south-west,1.0,,
4466,AFGHANISTAN,south-,1.0,,
4467,AFGHANISTAN,Lambayeque,1.0,,
4468,AFGHANISTAN,Nimruz,1.0,,
4469,AFGHANISTAN,Eastern Coast,1.0,,
4470,AFGHANISTAN,Kunduz,1.0,,
4471,AFGHANISTAN,•,1.0,,
4472,AFGHANISTAN,Nimroz,1.0,,
4473,AFGHANISTAN,Madagascar Malagasy Migratory Locust,1.0,,
4474,AFGHANISTAN,Nayunga,1.0,,
4475,AFGHANISTAN,Ecuador,1.0,,
4476,AFGHANISTAN,Locusta migratoria capito,1.0,,
4477,AFGHANISTAN,China,1.0,,
4478,AFGHANISTAN,Miandrivazo,1.0,,
4479,AFGHANISTAN,mst,1.0,,
4480,AFGHANISTAN,min,1.0,,
4481,AFGHANISTAN,west,1.0,,
4482,AFGHANISTAN,Mission,1.0,,
4483,AFGHANISTAN,CNA,1.0,,
4484,AFGHANISTAN,Red,1.0,,
4485,AFGHANISTAN,Kazakh border,1.0,,
4486,AFGHANISTAN,Tulear-Antananarivo,1.0,,
4487,AFGHANISTAN,north-,1.0,,
4488,IRAN,Indo-Pakistan,14.0,Jask (2540N/5746E),139.0
4489,IRAN,Baluchistan,12.0,Chabahar (2517N/6036E),115.0
4490,IRAN,Jaz Murian Basin,11.0,Hormozgan,47.0
4491,IRAN,Chabahar,11.0,e Lengheh (2634N/5452E),40.0
4492,IRAN,Saravan,10.0,Jaz Murian Basin,40.0
4493,IRAN,Jaz Murian,9.0,Kerman,39.0
4494,IRAN,Iranshahr,9.0,Jask,35.0
4495,IRAN,Jask,8.0,Bander,31.0
4496,IRAN,Minab,5.0,Chabahar,30.0
4497,IRAN,Arabia,5.0,Sistan-Baluchistan,29.0
4498,IRAN,Saudi Arabia,5.0,Bushehr,29.0
4499,IRAN,Bushehr Province,5.0,Ghale Ganj (2731N/5752E),25.0
4500,IRAN,Pakistan,4.0,Kahnuj (2757N/5742E),25.0
4501,IRAN,southeast,4.0,Pakistani border,24.0
4502,IRAN,east,4.0,Bampur (2711N/6028E),23.0
4503,IRAN,Bampur,4.0,Bandar Abbas,16.0
4504,IRAN,west,4.0,Bushehr (2854N/5050E),16.0
4505,IRAN,Bandar Abbas,3.0,Iran,13.0
4506,IRAN,Yemen,3.0,Minab (2708N/5705E),12.0
4507,IRAN,Pakistani border,3.0,Iranshahr,11.0
4508,IRAN,Red Sea coast,3.0,Chabahar (2518N/6038E),11.0
4509,IRAN,Gwatar,3.0,Pakistan,10.0
4510,IRAN,Sistan-Baluchistan,3.0,Jaz Murian,10.0
4511,IRAN,Vashnum,2.0,Iranshahr (2715N/6141E),9.0
4512,IRAN,Migratory Locust,2.0,Iranshahr (2712N/6042E),8.0
4513,IRAN,Pakistan border,2.0,rst,8.0
4514,IRAN,Madagascar,2.0,Vashnum Plains,7.0
4515,IRAN,Kahnuj,2.0,Chabahar (2516N/6041E),7.0
4516,IRAN,Arabian Peninsula,2.0,east,7.0
4517,IRAN,south-,2.0,Fars,7.0
4518,IRAN,FAO,2.0,Khuzestan,7.0
4519,IRAN,Chabahar-Jask,2.0,the Jaz Murian Basin near Ghale Ganj (2731N/5752E),7.0
4520,IRAN,Migratory,2.0,bush,7.0
4521,IRAN,Kerman,2.0,Bampur,6.0
4522,IRAN,Iran,2.0,of the Jaz Murian Basin near Ghale Ganj (2731N/5752E),6.0
4523,IRAN,India,2.0,west,6.0
4524,IRAN,Gonu,2.0,instar,5.0
4525,IRAN,south,2.0,6038E,5.0
4526,IRAN,Locust,2.0,Sistan Baluchistan,5.0
4527,IRAN,Red Locust,2.0,Pakistan border,5.0
4528,IRAN,Hormozgan,2.0,Bander-e Lengheh,5.0
4529,IRAN,frommid,1.0,Zarabad (2534N/5923E),5.0
4530,IRAN,Gwatar as,1.0,Ilam,5.0
4531,IRAN,southeast coast,1.0,Bandar Abbas (2711N/5619E),4.0
4532,IRAN,swarm,1.0,Zarabad,4.0
4533,IRAN,Vashnum Plains,1.0,Saravan,4.0
4534,IRAN,South Khorasan,1.0,Zahedan,4.0
4535,IRAN,southwest,1.0,Kahnuj,4.0
4536,IRAN,Bander-e Lengheh,1.0,north,4.0
4537,IRAN,Yemyin,1.0,ﬁ,4.0
4538,IRAN,Jaz Murian Basin between Kahnuj and Iranshahr,1.0,Suran (2717N/6159E),4.0
4539,IRAN,delay,1.0,Iraq border,4.0
4540,IRAN,aboutmid,1.0,Sowlan (2710N/5833E),4.0
4541,,,,Iranshahr (2715N/6041E),4.0
4542,,,,south-,4.0
4543,,,,Iraqi border,4.0
4544,,,,md,4.0
4545,,,,Zaboli (2707N/6140E),4.0
4546,,,,Dalgan (2728N/5926E),4.0
4547,,,,Kong (2635N/5456E),3.0
4548,,,,Pakistan Joint Survey,3.0
4549,,,,Afghan border,3.0
4550,,,,6041E,3.0
4551,,,,Plains,3.0
4552,,,,south-east coast,3.0
4553,,,,Bande,3.0
4554,,,,Nakhilou,3.0
4555,,,,Baluchistan,3.0
4556,,,,Saravan (2721N/6220E),3.0
4557,,,,of Baluchistan near Iranshahr,3.0
4558,,,,Hormozgan Province near Jask (2540N/5746E),3.0
4559,,,,Vashnum,3.0
4560,,,,Minab,3.0
4561,,,,Poshty (2529N/5927E),3.0
4562,,,,Chah Deraz (2657N/5526E),2.0
4563,,,,Khuzestan Province,2.0
4564,,,,nd,2.0
4565,,,,Jaz Murain Basin near Kahnuj (2757N/5742E),2.0
4566,,,,3–23,2.0
4567,,,,e Lengeh (2634N/5452E),2.0
4568,,,,i-Lut,2.0
4569,,,,Hormozgan coast between Minab (2708N/5705E) and Jask (2540N/5746E),2.0
4570,,,,Vashnam Plains as,2.0
4571,,,,South Kerman,2.0
4572,,,,the Vashnam Plains near Chabahar (2517N/6037E),2.0
4573,,,,Jaz Murian Basin between Ghale Ganj (2731N/5752E) and Iranshahr (2712N/6042E),2.0
4574,,,,5748E,2.0
4575,,,,Vashnam Plains (2523N/6045E),2.0
4576,,,,Chabahar as,2.0
4577,,,,South Khorasan near Nehbandan (3132N/6002E),2.0
4578,,,,Zaboli (6140N/2707E),2.0
4579,,,,Zarabad (2534N/5922E),2.0
4580,,,,Kerman Province near Shhr,2.0
4581,,,,of Baluchistan near Chabahar,2.0
4582,,,,the Vashnam Plains near Chabahar (2516N/6041E) as,2.0
4583,,,,Chab Deraz (2657N/5527E),2.0
4584,,,,Pakistan border as,2.0
4585,,,,east near Saravan (2725N/6217E),2.0
4586,,,,Jas k (2540N/5746E),2.0
4587,,,,Vashnam Plains,2.0
4588,,,,ﬁ rst,2.0
4589,,,,2717N/ 5842E,2.0
4590,,,,Jaz Murian Basin near Kahnuj (2757N/5742E),2.0
4591,,,,Ramin (2515N/6049E) near Chabahar (2517N/6036E),2.0
4592,,,,north as,2.0
4593,,,,Desert Locust,2.0
4594,,,,Pishin (2604N/6144E),2.0
4595,,,,Empty,2.0
4596,,,,Khash,2.0
4597,,,,6050E,2.0
4598,,,,Bulletin No,2.0
4599,,,,Bandar Lengeh (2634N/5452E),2.0
4600,,,,Chabahar (2517N/6036E) as,2.0
4601,,,,Kahnoj,2.0
4602,,,,Dasht,2.0
4603,,,,Zahedan (2930N/6051E),2.0
4604,,,,ﬁ rst instar,2.0
4605,,,,Zaribad (2536N/5921E),2.0
4606,,,,of Hormozgan Province near Jask (2540N/5746E),2.0
4607,,,,Beris (2512N/6108E),2.0
4608,,,,the Jaz Murian Basin near Sowlan (2710N/5833E),2.0
4609,,,,Busheir,2.0
4610,,,,km2,2.0
4611,,,,of Sistan-Baluchistan near Bampur (2711N/6028E),2.0
4612,,,,Bandar,2.0
4613,,,,interior,2.0
4614,,,,Nikshahr,2.0
4615,,,,the Jaz Murian Basin near Bampur (2711N/6028E),2.0
4616,,,,Zabili,2.0
4617,,,,Persian Gulf coast,2.0
4618,,,,Hormuz between Minab (2708N/5705E) and Jask (2540N/5746E),2.0
4619,,,,Valley,2.0
4620,,,,Jask (2540N/5746E) a,2.0
4621,,,,Kerman Province,2.0
4622,,,,Chab,2.0
4623,,,,Roudar (2532N/5959E),2.0
4624,,,,Ja sk (2540N/5746E),2.0
4625,,,,Jiroft,2.0
4626,,,,India,2.0
4627,,,,South Khorasan,2.0
4628,,,,e Babak (3008N/5504E),2.0
4629,,,,Afghanistan,2.0
4630,,,,Jaz Murian Basin between Ghale Ganj (2731N/5752E) and Bampur (2711N/6028E),2.0
4631,,,,Hormozgan Province,2.0
4632,,,,Bushehr Provinces,2.0
4633,,,,Qaleh Ganj (2731N/5752E),2.0
4634,,,,Jask (2504N/5746E),2.0
4635,,,,Pishin,2.0
4636,,,,Pishin (2605N/6145E),2.0
4637,,,,Bam (2907N/5820E),2.0
4638,,,,of Sistan-Baluchistan near Iranshahr,2.0
4639,,,,Jask (2540N/5746E) o,2.0
4640,,,,Mirjaveh (2901N/6127E),2.0
4641,,,,Nehbandan (3133N/6002E),2.0
4642,,,,Mousiyan (3231N/4722E),2.0
4643,,,,Zabol (3102N/6130E),2.0
4644,,,,Sarbisheh (3235N/5948E),1.0
4645,LIBYAN ARAB JAMAHIRIYA,Ghat,29.0,Ghat (2459N/1011E),23.0
4646,LIBYAN ARAB JAMAHIRIYA,Sahel,10.0,Ghadames (3010N/0930E),18.0
4647,LIBYAN ARAB JAMAHIRIYA,Al Hamada Al Hamra,6.0,Kufra (2411N/2315E),13.0
4648,LIBYAN ARAB JAMAHIRIYA,Ghadames,6.0,Ghadames,11.0
4649,LIBYAN ARAB JAMAHIRIYA,West Africa,3.0,Algerian border,11.0
4650,LIBYAN ARAB JAMAHIRIYA,Hamada al Hamra,3.0,Ghat,11.0
4651,LIBYAN ARAB JAMAHIRIYA,Hamadat Al Hamrah,3.0,Jebel Uweinat (2154N/2458E),10.0
4652,LIBYAN ARAB JAMAHIRIYA,movesouth,3.0,G,9.0
4653,LIBYAN ARAB JAMAHIRIYA,Sabha,3.0,Al Hamada Al Hamra,9.0
4654,LIBYAN ARAB JAMAHIRIYA,Algeria,3.0,Nalut (3152N/1058E),9.0
4655,LIBYAN ARAB JAMAHIRIYA,south,2.0,Nalut,7.0
4656,LIBYAN ARAB JAMAHIRIYA,Jebel Uweinat,2.0,Jebel Uweinat,7.0
4657,LIBYAN ARAB JAMAHIRIYA,Sudan,2.0,Libya,6.0
4658,LIBYAN ARAB JAMAHIRIYA,Nalut,2.0,Sabha (2704N/1425E),6.0
4659,LIBYAN ARAB JAMAHIRIYA,Algerian border between Ghat and Ghadames,2.0,Jebel Arkenu (2215N/2445E),6.0
4660,LIBYAN ARAB JAMAHIRIYA,north,1.0,Egypt,6.0
4661,LIBYAN ARAB JAMAHIRIYA,J. Uweinat,1.0,Sudan,6.0
4662,LIBYAN ARAB JAMAHIRIYA,Egypt,1.0,m2,5.0
4663,LIBYAN ARAB JAMAHIRIYA,Al Haruj Al Aswad,1.0,sq metre,4.0
4664,LIBYAN ARAB JAMAHIRIYA,Waddan as,1.0,Uweinat,4.0
4665,LIBYAN ARAB JAMAHIRIYA,Hon,1.0,ﬁ,4.0
4666,LIBYAN ARAB JAMAHIRIYA,md,1.0,Mizda,4.0
4667,LIBYAN ARAB JAMAHIRIYA,southeast,1.0,Al,4.0
4668,LIBYAN ARAB JAMAHIRIYA,Sebha,1.0,Algeria,4.0
4669,LIBYAN ARAB JAMAHIRIYA,Algerian border,1.0,Hamada Al-Hamra,4.0
